cvtermprop_id,cvterm_id,type_id,value,rank
20056,20156,1226,CO_336:0000048,0
20057,20157,1226,CO_336:0000084,0
20058,20158,1226,CO_336:0000114,0
20059,20159,1226,CO_336:0000111,0
20060,20160,1226,CO_336:0000051,0
20061,20161,1226,CO_336:0000096,0
20062,20162,1226,CO_336:0000216,0
20063,20163,1226,CO_336:0000213,0
20064,20164,1226,CO_336:0000120,0
20065,20165,1226,CO_336:0000198,0
20066,20166,1226,CO_336:0000204,0
20067,20167,1226,CO_336:0000123,0
20068,20168,1226,CO_336:0000069,0
20908,21000,8048,2015-12-07T19:25:12.000Z,0
20909,21001,8048,2015-12-07T19:25:12.000Z,0
20910,21002,8048,2015-12-07T19:25:12.000Z,0
20911,21003,8048,2015-12-07T19:25:12.000Z,0
20912,21004,8048,2015-12-07T19:25:12.000Z,0
20913,21005,8048,2015-12-07T19:25:12.000Z,0
20914,21006,8048,2015-12-07T19:25:12.000Z,0
20915,21007,8048,2015-12-07T19:25:12.000Z,0
20916,21008,8048,2015-12-07T19:25:12.000Z,0
20917,21009,8048,2015-12-07T19:25:12.000Z,0
20918,21010,8048,2015-12-07T19:25:12.000Z,0
20919,21011,8048,2015-12-07T19:25:12.000Z,0
20920,21012,8048,2015-12-07T19:25:12.000Z,0
20921,21013,8048,2015-12-07T19:25:12.000Z,0
20922,21014,8048,2015-12-07T19:25:12.000Z,0
20923,21015,8048,2015-12-07T19:25:12.000Z,0
20924,21016,8048,2015-12-07T19:25:12.000Z,0
20925,21017,8048,2015-12-07T19:25:12.000Z,0
20926,21018,8048,2015-12-07T19:25:12.000Z,0
20927,21019,8048,2015-12-07T19:25:12.000Z,0
20928,21020,8048,2015-12-07T19:25:12.000Z,0
20929,21021,8048,2015-12-07T19:25:12.000Z,0
20930,21022,8048,2015-12-07T19:25:12.000Z,0
20931,21024,8048,2015-12-07T19:25:12.000Z,0
20932,21025,8048,2015-12-07T19:25:12.000Z,0
20933,21027,8048,2015-12-07T19:25:12.000Z,0
20934,21028,8048,2015-12-07T19:25:12.000Z,0
20935,21029,8048,2015-12-07T19:25:12.000Z,0
20936,21030,8048,2015-12-07T19:25:12.000Z,0
20937,21031,8048,2015-12-07T19:25:12.000Z,0
20938,21032,8048,2015-12-07T19:25:12.000Z,0
20939,21033,8048,2015-12-07T19:25:12.000Z,0
20940,21034,8048,2015-12-07T19:25:12.000Z,0
20941,21035,8048,2015-12-07T19:25:12.000Z,0
20942,21036,8048,2015-12-07T19:25:12.000Z,0
20943,21037,8048,2015-12-07T19:25:12.000Z,0
20944,21038,8048,2015-12-07T19:25:12.000Z,0
20945,21039,8048,2015-12-07T19:25:12.000Z,0
20946,21040,8048,2015-12-07T19:25:12.000Z,0
20947,21041,8048,2015-12-07T19:25:12.000Z,0
20948,21042,8048,2015-12-07T19:25:12.000Z,0
20949,21043,8048,2015-12-07T19:25:12.000Z,0
20950,21044,8048,2015-12-07T19:25:12.000Z,0
20951,21045,8048,2015-12-07T19:25:12.000Z,0
20952,21046,8048,2015-12-07T19:25:12.000Z,0
20953,21047,8048,2015-12-07T19:25:12.000Z,0
20954,21048,8048,2015-12-07T19:25:12.000Z,0
20955,21049,8048,2015-12-07T19:25:12.000Z,0
20956,21050,8048,2015-12-07T19:25:12.000Z,0
20957,21051,8048,2015-12-07T19:25:12.000Z,0
20958,21052,8048,2015-12-07T19:25:12.000Z,0
20959,21053,8048,2015-12-07T19:25:12.000Z,0
20960,21054,8048,2015-12-07T19:25:12.000Z,0
20961,21055,8048,2015-12-07T19:25:12.000Z,0
20962,21056,8048,2015-12-07T19:25:12.000Z,0
20963,21057,8048,2015-12-07T19:25:12.000Z,0
20964,21058,8048,2015-12-07T19:25:12.000Z,0
20965,21059,8048,2015-12-07T19:25:12.000Z,0
20966,21060,8048,2015-12-07T19:25:12.000Z,0
20967,21061,8048,2015-12-07T19:25:12.000Z,0
20968,21062,8048,2015-12-07T19:25:12.000Z,0
20969,21063,8048,2015-12-07T19:25:12.000Z,0
20970,21064,8048,2015-12-07T19:25:12.000Z,0
20971,21065,8048,2015-12-07T19:25:12.000Z,0
20972,21066,8048,2015-12-07T19:25:12.000Z,0
20973,21067,8048,2015-12-07T19:25:12.000Z,0
20974,21068,8048,2015-12-07T19:25:12.000Z,0
20975,21069,8048,2015-12-07T19:25:12.000Z,0
20976,21070,8048,2015-12-07T19:25:12.000Z,0
20977,21071,8048,2015-12-07T19:25:12.000Z,0
20978,21072,8048,2015-12-07T19:25:12.000Z,0
20979,21073,8048,2015-12-07T19:25:12.000Z,0
20980,21074,8048,2015-12-07T19:25:12.000Z,0
20981,21075,8048,2015-12-07T19:25:12.000Z,0
20982,21076,8048,2015-12-07T19:25:12.000Z,0
20983,21077,8048,2015-12-07T19:25:12.000Z,0
20984,21078,8048,2015-12-07T19:25:12.000Z,0
20985,21079,8048,2015-12-07T19:25:12.000Z,0
20986,21080,8048,2015-12-07T19:25:12.000Z,0
20987,21081,8048,2015-12-07T19:25:12.000Z,0
21077,22001,8048,2015-12-07T19:25:12.000Z,0
21078,22002,8048,2015-12-07T19:25:12.000Z,0
21079,22003,8048,2015-12-07T19:25:12.000Z,0
21080,22004,8048,2015-12-07T19:25:12.000Z,0
21081,22006,8048,2015-12-07T19:25:12.000Z,0
21082,22007,8048,2015-12-07T19:25:12.000Z,0
21083,22008,8048,2015-12-07T19:25:12.000Z,0
21084,22009,8048,2015-12-07T19:25:12.000Z,0
21085,22010,8048,2015-12-07T19:25:12.000Z,0
21086,22011,8048,2015-12-07T19:25:12.000Z,0
21087,22012,8048,2015-12-07T19:25:12.000Z,0
21088,22013,8048,2015-12-07T19:25:12.000Z,0
20161,25000,1226,CO_336:0000333,0
20594,25000,1800,Trait,0
21369,25000,8049,2019-10-15T14:12:04.395Z,0
20124,25001,1226,CO_336:0000292,0
20595,25001,1800,Trait,0
20135,25002,1226,CO_336:0000164,0
20596,25002,1800,Trait,0
20107,25003,1226,CO_336:0000275,0
20597,25003,1800,Trait,0
20115,25004,1226,CO_336:0000101,0
20598,25004,1800,Trait,0
20125,25005,1226,CO_336:0000293,0
20599,25005,1800,Trait,0
20148,25006,1226,CO_336:0000203,0
20600,25006,1800,Trait,0
21623,25006,8049,2020-04-28T06:16:28.816Z,0
20108,25007,1226,CO_336:0000080,0
20601,25007,1800,Trait,0
20145,25008,1226,CO_336:0000317,0
20602,25008,1800,Trait,0
20136,25009,1226,CO_336:0000307,0
20603,25009,1800,Trait,0
20106,25010,1226,CO_336:0000074,0
20604,25010,1800,Trait,0
20103,25011,1226,CO_336:0000271,0
20605,25011,1800,Trait,0
21362,25011,8049,2019-10-15T14:15:49.689Z,0
20157,25012,1226,CO_336:0000329,0
20606,25012,1800,Trait,0
20134,25013,1226,CO_336:0000304,0
20607,25013,1800,Trait,0
20133,25014,1226,CO_336:0000303,0
20608,25014,1800,Trait,0
20094,25015,1226,CO_336:0000261,0
20609,25015,1800,Trait,0
21368,25015,8049,2019-10-15T14:10:14.031Z,0
20116,25016,1226,CO_336:0000104,0
20610,25016,1800,Trait,0
20090,25017,1226,CO_336:0000257,0
20611,25017,1800,Trait,0
20109,25018,1226,CO_336:0000083,0
20612,25018,1800,Trait,0
20113,25019,1226,CO_336:0000281,0
20613,25019,1800,Trait,0
20126,25020,1226,CO_336:0000295,0
20614,25020,1800,Trait,0
21367,25020,8049,2019-10-15T13:51:48.339Z,0
20151,25021,1226,CO_336:0000212,0
20615,25021,1800,Trait,0
20150,25022,1226,CO_336:0000209,0
20616,25022,1800,Trait,0
20131,25023,1226,CO_336:0000301,0
20617,25023,1800,Trait,0
20143,25024,1226,CO_336:0000315,0
20618,25024,1800,Trait,0
20154,25025,1226,CO_336:0000326,0
20619,25025,1800,Trait,0
20144,25027,1226,CO_336:0000191,0
20620,25027,1800,Trait,0
20089,25028,1226,CO_336:0000256,0
20621,25028,1800,Trait,0
21364,25028,8049,2019-10-15T14:07:12.863Z,0
20128,25029,1226,CO_336:0000297,0
20622,25029,1800,Trait,0
20137,25030,1226,CO_336:0000308,0
20623,25030,1800,Trait,0
20160,25031,1226,CO_336:0000332,0
20624,25031,1800,Trait,0
20101,25032,1226,CO_336:0000269,0
20625,25032,1800,Trait,0
20112,25033,1226,CO_336:0000280,0
20626,25033,1800,Trait,0
20104,25034,1226,CO_336:0000272,0
20627,25034,1800,Trait,0
20138,25035,1226,CO_336:0000309,0
20628,25035,1800,Trait,0
21365,25035,8049,2019-10-15T13:50:03.994Z,0
20159,25036,1226,CO_336:0000331,0
20629,25036,1800,Trait,0
20141,25037,1226,CO_336:0000182,0
20630,25037,1800,Trait,0
20142,25038,1226,CO_336:0000185,0
20631,25038,1800,Trait,0
20127,25039,1226,CO_336:0000296,0
20632,25039,1800,Trait,0
21363,25039,8049,2019-10-14T19:46:55.832Z,0
20155,25040,1226,CO_336:0000327,0
20633,25040,1800,Trait,0
20158,25041,1226,CO_336:0000330,0
20634,25041,1800,Trait,0
20156,25042,1226,CO_336:0000328,0
20635,25042,1800,Trait,0
20139,25043,1226,CO_336:0000311,0
20636,25043,1800,Trait,0
21366,25043,8049,2019-10-15T14:06:43.624Z,0
20100,25044,1226,CO_336:0000056,0
20637,25044,1800,Trait,0
20102,25045,1226,CO_336:0000270,0
20638,25045,1800,Trait,0
20088,25046,1226,CO_336:0000255,0
20639,25046,1800,Trait,0
20140,25047,1226,CO_336:0000312,0
20640,25047,1800,Trait,0
20129,25048,1226,CO_336:0000299,0
20641,25048,1800,Trait,0
20111,25049,1226,CO_336:0000279,0
20642,25049,1800,Trait,0
20132,25050,1226,CO_336:0000302,0
20643,25050,1800,Trait,0
20117,25051,1226,CO_336:0000285,0
20644,25051,1800,Trait,0
20118,25052,1226,CO_336:0000286,0
20645,25052,1800,Trait,0
20130,25053,1226,CO_336:0000300,0
20646,25053,1800,Trait,0
20121,25054,1226,CO_336:0000289,0
20647,25054,1800,Trait,0
20146,25055,1226,CO_336:0000318,0
20648,25055,1800,Trait,0
21371,25055,8049,2019-10-15T14:13:35.459Z,0
20098,25056,1226,CO_336:0000266,0
20649,25056,1800,Trait,0
21620,25056,8049,2020-04-28T05:46:06.883Z,0
20110,25057,1226,CO_336:0000278,0
20650,25057,1800,Trait,0
20120,25058,1226,CO_336:0000288,0
20651,25058,1800,Trait,0
20119,25059,1226,CO_336:0000287,0
20652,25059,1800,Trait,0
20099,25060,1226,CO_336:0000267,0
20653,25060,1800,Trait,0
21621,25060,8049,2020-04-28T05:46:56.668Z,0
20114,25061,1226,CO_336:0000282,0
20654,25061,1800,Trait,0
20153,25062,1226,CO_336:0000325,0
20655,25062,1800,Trait,0
20152,25063,1226,CO_336:0000215,0
20656,25063,1800,Trait,0
20122,25064,1226,CO_336:0000290,0
20657,25064,1800,Trait,0
20147,25065,1226,CO_336:0000319,0
20658,25065,1800,Trait,0
20149,25066,1226,CO_336:0000321,0
20659,25066,1800,Trait,0
21275,25066,8049,2015-12-18T19:13:07.571Z,0
20123,25067,1226,CO_336:0000291,0
20660,25067,1800,Trait,0
20105,25068,1226,CO_336:0000273,0
20661,25068,1800,Trait,0
20162,25069,1226,CO_336:0000334,0
20662,25069,1800,Trait,0
21477,25069,8049,2021-02-01T22:57:33.021Z,0
20164,25255,1226,CO_336:0000239,0
20165,25257,1226,CO_336:0000003,0
20166,25258,1226,CO_336:0000012,0
20988,25260,8048,2015-12-07T19:25:12.000Z,0
20168,25262,1226,CO_336:0000249,0
20663,25262,1800,Trait,0
21360,25262,8049,2019-10-15T14:18:18.635Z,0
21089,25265,8048,2015-12-07T19:25:12.000Z,0
20989,25309,8048,2015-12-07T19:25:12.000Z,0
20184,25319,1226,CO_336:0000258,0
20664,25319,1800,Trait,0
21379,25319,8049,2019-10-14T19:39:08.075Z,0
20187,25320,1226,CO_336:0000030,0
20990,25321,8048,2015-12-07T19:25:12.000Z,0
21090,25322,8048,2015-12-07T19:25:12.000Z,0
20991,25330,8048,2015-12-07T19:25:12.000Z,0
21091,25331,8048,2015-12-07T19:25:12.000Z,0
20191,25333,1226,CO_336:0000036,0
20992,25334,8048,2015-12-07T19:25:12.000Z,0
20993,25338,8048,2015-12-07T19:25:12.000Z,0
20192,25340,1226,CO_336:0000337,0
20665,25340,1800,Trait,0
20994,25342,8048,2015-12-07T19:25:12.000Z,0
20995,25346,8048,2015-12-07T19:25:12.000Z,0
20196,25348,1226,CO_336:0000340,0
20666,25348,1800,Trait,0
20200,25349,1226,CO_336:0000248,0
21092,25364,8048,2015-12-07T19:25:12.000Z,0
21093,25373,8048,2015-12-07T19:25:12.000Z,0
21094,25390,8048,2015-12-07T19:25:12.000Z,0
21095,25398,8048,2015-12-07T19:25:12.000Z,0
21096,25412,8048,2015-12-07T19:25:12.000Z,0
21097,25421,8048,2015-12-07T19:25:12.000Z,0
21098,25462,8048,2015-12-07T19:25:12.000Z,0
21099,25476,8048,2015-12-07T19:25:12.000Z,0
21100,25484,8048,2015-12-07T19:25:12.000Z,0
21101,25492,8048,2015-12-07T19:25:12.000Z,0
21102,25508,8048,2015-12-07T19:25:12.000Z,0
20257,25517,1226,CO_336:0000238,0
20996,25548,8048,2015-12-07T19:25:12.000Z,0
20997,25552,8048,2015-12-07T19:25:12.000Z,0
20998,25556,8048,2015-12-07T19:25:12.000Z,0
20999,25564,8048,2015-12-07T19:25:12.000Z,0
21103,25565,8048,2015-12-07T19:25:12.000Z,0
21000,25572,8048,2015-12-07T19:25:12.000Z,0
21001,25576,8048,2015-12-07T19:25:12.000Z,0
21002,25580,8048,2015-12-07T19:25:12.000Z,0
21003,25584,8048,2015-12-07T19:25:12.000Z,0
21004,25588,8048,2015-12-07T19:25:12.000Z,0
21005,25592,8048,2015-12-07T19:25:12.000Z,0
21006,25596,8048,2015-12-07T19:25:12.000Z,0
21104,25601,8048,2015-12-07T19:25:12.000Z,0
21007,25618,8048,2015-12-07T19:25:12.000Z,0
21008,25622,8048,2015-12-07T19:25:12.000Z,0
21009,25626,8048,2015-12-07T19:25:12.000Z,0
20671,25631,1113,0.00,0
20678,25631,1115,100.00,0
21010,25634,8048,2015-12-07T19:25:12.000Z,0
20670,25635,1113,0.00,0
20677,25635,1115,100.00,0
21105,25639,8048,2015-12-07T19:25:12.000Z,0
21106,25647,8048,2015-12-07T19:25:12.000Z,0
21011,25664,8048,2015-12-07T19:25:12.000Z,0
21107,25665,8048,2015-12-07T19:25:12.000Z,0
21108,25671,8048,2015-12-07T19:25:12.000Z,0
21012,25676,8048,2015-12-07T19:25:12.000Z,0
21109,25677,8048,2015-12-07T19:25:12.000Z,0
21013,25680,8048,2015-12-07T19:25:12.000Z,0
21110,25681,8048,2015-12-07T19:25:12.000Z,0
21111,25706,8048,2015-12-07T19:25:12.000Z,0
21112,25707,8048,2015-12-07T19:25:12.000Z,0
21113,25708,8048,2015-12-07T19:25:12.000Z,0
21114,25709,8048,2015-12-07T19:25:12.000Z,0
21115,25710,8048,2015-12-07T19:25:12.000Z,0
21116,25711,8048,2015-12-07T19:25:12.000Z,0
21117,25712,8048,2015-12-07T19:25:12.000Z,0
21118,25713,8048,2015-12-07T19:25:12.000Z,0
21119,25714,8048,2015-12-07T19:25:12.000Z,0
21120,25715,8048,2015-12-07T19:25:12.000Z,0
21121,25716,8048,2015-12-07T19:25:12.000Z,0
21122,25717,8048,2015-12-07T19:25:12.000Z,0
21123,25718,8048,2015-12-07T19:25:12.000Z,0
21124,25719,8048,2015-12-07T19:25:12.000Z,0
21125,25720,8048,2015-12-07T19:25:12.000Z,0
21126,25721,8048,2015-12-07T19:25:12.000Z,0
21127,25722,8048,2015-12-07T19:25:12.000Z,0
21128,25723,8048,2015-12-07T19:25:12.000Z,0
21129,25724,8048,2015-12-07T19:25:12.000Z,0
21130,25725,8048,2015-12-07T19:25:12.000Z,0
21131,25726,8048,2015-12-07T19:25:12.000Z,0
21132,25727,8048,2015-12-07T19:25:12.000Z,0
21133,25728,8048,2015-12-07T19:25:12.000Z,0
21134,25729,8048,2015-12-07T19:25:12.000Z,0
21135,25730,8048,2015-12-07T19:25:12.000Z,0
21136,25731,8048,2015-12-07T19:25:12.000Z,0
21137,25732,8048,2015-12-07T19:25:12.000Z,0
21138,25733,8048,2015-12-07T19:25:12.000Z,0
21139,25734,8048,2015-12-07T19:25:12.000Z,0
21140,25735,8048,2015-12-07T19:25:12.000Z,0
21141,25736,8048,2015-12-07T19:25:12.000Z,0
21142,25737,8048,2015-12-07T19:25:12.000Z,0
21143,25738,8048,2015-12-07T19:25:12.000Z,0
21144,25739,8048,2015-12-07T19:25:12.000Z,0
21145,25740,8048,2015-12-07T19:25:12.000Z,0
21146,25741,8048,2015-12-07T19:25:12.000Z,0
21147,25742,8048,2015-12-10T01:09:37.817Z,0
21148,25743,1800,Trait,0
21149,25743,8048,2015-12-10T01:10:51.733Z,0
21361,25743,8049,2019-10-14T19:36:16.195Z,0
21150,25744,1800,Trait,0
21151,25744,8048,2015-12-10T01:13:41.008Z,0
21152,25745,8048,2015-12-10T01:16:14.339Z,0
21153,25746,1800,Trait,0
21154,25746,8048,2015-12-10T01:16:45.983Z,0
21155,25747,8048,2015-12-10T01:17:35.118Z,0
21156,25748,1800,Trait,0
21157,25748,8048,2015-12-10T01:17:48.104Z,0
21158,25749,8048,2015-12-10T01:18:30.881Z,0
21159,25750,1800,Trait,0
21160,25750,8048,2015-12-10T01:18:46.172Z,0
21161,25751,8048,2015-12-10T01:20:16.786Z,0
21162,25752,1800,Trait,0
21163,25752,8048,2015-12-10T01:20:28.013Z,0
21164,25753,8048,2015-12-10T01:24:17.903Z,0
21165,25754,8048,2015-12-10T01:28:11.438Z,0
21166,25760,1800,Trait,0
21167,25760,8048,2015-12-10T01:28:24.049Z,0
21168,25761,8048,2015-12-10T01:30:28.636Z,0
21169,25762,8048,2015-12-10T01:32:21.804Z,0
21170,25768,1800,Trait,0
21171,25768,8048,2015-12-10T01:32:28.711Z,0
21172,25769,8048,2015-12-10T18:52:36.399Z,0
21173,25770,8048,2015-12-10T18:56:01.524Z,0
21174,25776,1800,Trait,0
21175,25776,8048,2015-12-10T18:56:17.560Z,0
21643,25776,8049,2021-02-01T22:48:47.709Z,0
21176,25777,8048,2015-12-10T18:58:20.723Z,0
21177,25778,8048,2015-12-10T19:00:25.741Z,0
21178,25784,1800,Trait,0
21179,25784,8048,2015-12-10T19:00:39.812Z,0
21180,25785,1226,CO_336:0000006,0
21181,25785,8048,2015-12-10T19:08:34.051Z,0
21672,25785,8049,2021-01-29T19:59:16.958Z,0
21182,25786,8048,2015-12-10T19:09:58.666Z,0
21183,25787,8048,2015-12-10T19:12:47.037Z,0
21184,25793,1800,Trait,0
21185,25793,8048,2015-12-10T19:13:04.712Z,0
21186,25794,8048,2015-12-10T19:14:14.912Z,0
21187,25795,8048,2015-12-10T19:16:14.252Z,0
21188,25801,1800,Trait,0
21189,25801,8048,2015-12-10T19:16:27.216Z,0
21190,25802,1226,,0
21191,25802,8048,2015-12-10T19:18:04.973Z,0
21192,25803,8048,2015-12-10T19:19:55.452Z,0
21193,25804,8048,2015-12-10T19:22:24.323Z,0
21194,25810,1800,Trait,0
21195,25810,8048,2015-12-10T19:22:36.444Z,0
21644,25810,8049,2020-06-30T09:32:29.684Z,0
21196,25811,1226,,0
21197,25811,8048,2015-12-10T19:24:30.949Z,0
21198,25812,8048,2015-12-10T19:26:23.550Z,0
21199,25813,1800,Trait,0
21200,25813,8048,2015-12-10T19:27:01.536Z,0
21201,25814,1800,Trait,0
21202,25814,8048,2015-12-10T19:29:00.876Z,0
21203,25815,1800,Trait,0
21204,25815,8048,2015-12-10T19:30:37.690Z,0
21205,25816,1226,,0
21206,25816,8048,2015-12-10T19:31:21.416Z,0
21207,25817,1800,Trait,0
21208,25817,8048,2015-12-10T19:32:43.005Z,0
21622,25817,8049,2020-04-28T05:52:23.914Z,0
21209,25818,8048,2015-12-10T19:34:34.701Z,0
21210,25819,1800,Trait,0
21211,25819,8048,2015-12-10T19:34:51.830Z,0
21212,25820,8048,2015-12-10T19:36:24.665Z,0
21213,25821,1800,Trait,0
21214,25821,8048,2015-12-10T19:36:38.659Z,0
21215,25822,8048,2015-12-10T19:37:28.142Z,0
21216,25823,1800,Trait,0
21217,25823,8048,2015-12-10T19:37:54.069Z,0
21218,25824,8048,2015-12-10T19:38:42.726Z,0
21219,25825,1800,Trait,0
21220,25825,8048,2015-12-10T19:38:56.610Z,0
21221,25826,8048,2015-12-10T19:39:36.577Z,0
21222,25827,1800,Trait,0
21223,25827,8048,2015-12-10T19:39:45.968Z,0
21224,25828,1800,Trait,0
21225,25828,8048,2015-12-10T19:42:10.502Z,0
21226,25829,1800,Trait,0
21227,25829,8048,2015-12-10T19:43:03.933Z,0
21228,25830,1800,Trait,0
21229,25830,8048,2015-12-10T19:43:44.508Z,0
21230,25831,1800,Trait,0
21231,25831,8048,2015-12-10T19:44:35.364Z,0
21232,25832,8048,2015-12-10T19:45:30.542Z,0
21233,25833,8048,2015-12-10T19:46:46.328Z,0
21234,25834,1800,Trait,0
21235,25834,8048,2015-12-10T19:47:06.764Z,0
21236,25835,1800,Trait,0
21237,25835,8048,2015-12-10T19:49:59.472Z,0
21238,25836,1800,Trait,0
21239,25836,8048,2015-12-10T19:50:44.338Z,0
21240,25837,1800,Trait,0
21241,25837,8048,2015-12-10T19:51:34.554Z,0
21242,25838,1800,Trait,0
21243,25838,8048,2015-12-10T19:53:14.800Z,0
21244,25839,1800,Trait,0
21245,25839,8048,2015-12-10T19:54:08.823Z,0
21246,25840,1800,Trait,0
21247,25840,8048,2015-12-10T20:22:01.391Z,0
21248,25841,1226,,0
21249,25841,8048,2015-12-10T20:23:33.946Z,0
21250,25842,1800,Trait,0
21251,25842,8048,2015-12-10T20:26:42.113Z,0
21252,25846,1800,Trait,0
21253,25846,8048,2015-12-16T20:59:51.372Z,0
21254,25847,8048,2015-12-16T21:08:36.383Z,0
21255,25848,8048,2015-12-16T21:11:40.299Z,0
21256,25854,1800,Trait,0
21257,25854,8048,2015-12-16T21:11:55.559Z,0
21258,25855,8048,2015-12-16T21:13:12.705Z,0
21259,25856,8048,2015-12-16T21:15:06.893Z,0
21260,25862,1800,Trait,0
21261,25862,8048,2015-12-16T21:15:17.466Z,0
21262,25863,8048,2015-12-16T21:19:54.437Z,0
21263,25869,1800,Trait,0
21264,25869,8048,2015-12-16T21:20:04.532Z,0
21265,25870,8048,2015-12-16T21:22:31.716Z,0
21266,25876,1800,Trait,0
21267,25876,8048,2015-12-16T21:22:58.151Z,0
21268,25877,1226,,0
21273,25877,1800,Environment Detail,0
21274,25877,1800,Study Detail,1
21269,25877,8048,2015-12-17T23:48:03.292Z,0
21279,25878,1800,Trait,0
21272,25878,8048,2017-03-24T10:26:29.625Z,0
21281,25879,1226,,0
21282,25879,8048,2017-07-11T10:35:50.636Z,0
21283,25880,1800,Trait,0
21284,25880,8048,2017-07-11T10:36:54.633Z,0
21285,25881,1800,Trait,0
21286,25881,8048,2017-07-11T10:40:59.092Z,0
21287,25881,8049,2017-07-11T10:42:58.618Z,0
21288,25882,1800,Study Detail,0
21289,25882,8048,2018-04-06T00:14:07.167Z,0
21290,25883,1800,Trait,0
21291,25883,8048,2018-07-18T13:39:13.012Z,0
21295,25884,1800,Analysis,0
21296,25884,8048,2019-05-21T12:12:33.198Z,0
21297,25885,8048,2019-05-21T12:12:33.260Z,0
21298,25886,1800,Analysis,0
21299,25886,8048,2019-05-21T12:12:33.276Z,0
21300,25887,8048,2019-05-21T12:12:33.354Z,0
21301,25888,1800,Analysis,0
21302,25888,8048,2019-05-21T12:12:33.370Z,0
21303,25889,8048,2019-05-21T12:12:33.433Z,0
21304,25890,1800,Analysis,0
21305,25890,8048,2019-05-21T12:12:33.464Z,0
21306,25891,8048,2019-05-21T12:12:34.917Z,0
21307,25892,8048,2019-05-21T12:12:34.964Z,0
21308,25893,8048,2019-05-21T12:12:34.995Z,0
21309,25894,8048,2019-05-21T12:12:35.026Z,0
21310,25895,1800,Analysis Summary,0
21311,25895,8048,2019-05-21T12:12:35.073Z,0
21312,25896,1800,Analysis Summary,0
21313,25896,8048,2019-05-21T12:12:35.151Z,0
21314,25897,1800,Analysis Summary,0
21315,25897,8048,2019-05-21T12:12:35.214Z,0
21316,25898,1800,Analysis Summary,0
21317,25898,8048,2019-05-21T12:12:35.276Z,0
21318,25899,1800,Analysis Summary,0
21319,25899,8048,2019-05-21T12:12:35.324Z,0
21320,25900,1800,Analysis Summary,0
21321,25900,8048,2019-05-21T12:12:35.401Z,0
21322,25901,1800,Analysis Summary,0
21323,25901,8048,2019-05-21T12:12:35.479Z,0
21324,25902,1800,Analysis Summary,0
21325,25902,8048,2019-05-21T12:12:35.558Z,0
21326,25903,1800,Analysis Summary,0
21327,25903,8048,2019-05-21T12:12:35.589Z,0
21328,25904,8048,2019-05-21T12:12:35.651Z,0
21329,25905,1800,Analysis Summary,0
21330,25905,8048,2019-05-21T12:12:35.667Z,0
21331,25906,8048,2019-05-21T12:12:35.745Z,0
21332,25907,1800,Analysis Summary,0
21333,25907,8048,2019-05-21T12:12:35.776Z,0
21334,25908,8048,2019-05-21T12:12:35.823Z,0
21335,25909,1800,Analysis Summary,0
21336,25909,8048,2019-05-21T12:12:35.854Z,0
21337,25910,1800,Analysis Summary,0
21338,25910,8048,2019-05-21T12:12:35.917Z,0
21339,25911,8048,2019-05-21T12:12:35.964Z,0
21340,25912,1800,Analysis Summary,0
21341,25912,8048,2019-05-21T12:12:35.995Z,0
21342,25913,8048,2019-05-21T12:12:36.058Z,0
21343,25914,1800,Analysis Summary,0
21344,25914,8048,2019-05-21T12:12:36.089Z,0
21345,25915,8048,2019-05-21T12:12:36.136Z,0
21346,25916,1800,Analysis Summary,0
21347,25916,8048,2019-05-21T12:12:36.151Z,0
21348,25917,1800,Analysis Summary,0
21349,25917,8048,2019-05-21T12:12:36.198Z,0
21350,25918,8048,2019-05-21T12:12:36.245Z,0
21351,25919,1800,Analysis Summary,0
21352,25919,8048,2019-05-21T12:12:36.276Z,0
21353,25920,8048,2019-05-21T12:12:36.339Z,0
21354,25921,1800,Analysis Summary,0
21355,25921,8048,2019-05-21T12:12:36.370Z,0
21356,25922,8048,2019-05-21T12:12:36.417Z,0
21357,25923,1800,Analysis Summary,0
21358,25923,8048,2019-05-21T12:12:36.448Z,0
21374,25924,8048,2019-09-04T10:55:17.941Z,0
21375,25925,1800,Trait,0
21376,25925,8048,2019-09-04T10:56:55.368Z,0
21377,25925,8049,2021-02-01T20:23:33.629Z,0
21380,25926,1800,Trait,0
21381,25926,8048,2019-09-20T14:35:51.511Z,0
21383,25927,1226,,0
21384,25927,8048,2019-10-15T20:30:55.416Z,0
21385,25928,8048,2019-10-15T20:36:43.300Z,0
21386,25929,1800,Trait,0
21387,25929,8048,2019-10-15T20:40:02.214Z,0
21388,25929,8049,2021-02-01T23:13:23.264Z,0
21389,25930,1800,Analysis,0
21390,25930,8048,2019-11-28T08:32:55.851Z,0
21391,25931,1800,Analysis,0
21392,25931,8048,2019-11-28T08:32:55.883Z,0
21393,25932,1800,Analysis,0
21394,25932,8048,2019-11-28T08:32:55.898Z,0
21395,25933,1800,Analysis,0
21396,25933,8048,2019-11-28T08:32:55.929Z,0
21397,25934,1800,Analysis,0
21398,25934,8048,2019-11-28T08:32:55.961Z,0
21399,25935,1800,Analysis,0
21400,25935,8048,2019-11-28T08:32:55.976Z,0
21401,25936,1800,Analysis,0
21402,25936,8048,2019-11-28T08:32:56.023Z,0
21403,25937,1800,Analysis,0
21404,25937,8048,2019-11-28T08:32:56.070Z,0
21405,25938,1800,Analysis Summary,0
21406,25938,8048,2019-11-28T08:32:59.289Z,0
21407,25939,1800,Analysis Summary,0
