HH_Id,Food_Item,Qnt_Consumed,ETB_Value
1050,50,3,600
1050,51,0,
1050,52,0,
1050,53,0,
1050,54,0,
1050,55,0,
1050,56,0,
1050,57,0,
1050,58,0,
1050,59,0,
1050,60,0,
1050,61,0,
1050,62,0,
1050,63,0,
1050,64,0,
1050,65,0,
1050,66,0,
1050,67,0,
1050,68,0,
1050,69,0,
1050,70,10,60
1050,71,0,
1050,72,0,
1050,73,0,
1050,74,0,
1050,75,0,
1050,76,0,
1050,77,2,260
1050,78,0,
1050,79,0,
1050,80,0,
1050,81,0,
1050,82,0,
1050,83,0,
1050,84,0,
1050,85,0,
1050,86,1,13
1050,87,0,
1050,88,0,
1050,89,0,
1050,90,0,
1050,91,,0
1050,92,,0
1050,93,,0
1050,94,,100
1050,95,,0
1050,96,,0
1050,97,,0
1050,98,,60
1050,99,,50
1050,100,,100
1050,101,,0
1051,1,25,550
1051,2,0,
1051,3,25,1050
1051,4,0,
1051,5,0,
1051,6,0,
1051,7,0,
1051,8,0,
1051,9,0,
1051,10,0,
1051,11,16,80
1051,12,0,
1051,13,0,
1051,14,5,300
1051,15,0,
1051,16,0,
1051,17,0,
1051,18,0,
1051,19,0,
1051,20,0,
1051,21,0,
1051,22,0,
1051,23,0,
1051,24,0,
1051,25,0,
1051,26,0,
1051,27,0,
1051,28,0,
1051,29,0,
1051,30,0,
1051,31,0,
1051,32,0,
1051,33,0,
1051,34,0,
1051,35,1,150
1051,36,300,9999
1051,37,100,9999
1051,38,50,9999
1051,39,0,
1051,40,0,
1051,41,8,80
1051,42,0,
1051,43,0,
1051,44,1,25
1051,45,0,
1051,46,0,
1051,47,0,
1051,48,0,
1051,49,0,
1051,50,1,200
1051,51,0,
1051,52,0,
1051,53,0,
1051,54,0,
1051,55,0,
1051,56,0,
1051,57,0,
1051,58,0,
1051,59,0,
1051,60,0,
1051,61,0,
1051,62,0,
1051,63,0,
1051,64,0,
1051,65,0,
1051,66,0,
1051,67,0,
1051,68,0,
1051,69,0,
1051,70,15,90
1051,71,0,
1051,72,0,
1051,73,0,
1051,74,0,
1051,75,0,
1051,76,0,
1051,77,1,150
1051,78,0,
1051,79,0,
1051,80,0,
1051,81,0,
1051,82,0,
1051,83,0,
1051,84,0,
1051,85,1,40
1051,86,1,18
1051,87,0,
1051,88,0,
1051,89,0,
1051,90,0,
1051,91,,0
1051,92,,0
1051,93,,0
1051,94,,0
1051,95,,0
1051,96,,0
1051,97,,0
1051,98,,30
1051,99,,15
1051,100,,25
1051,101,,0
1052,1,50,1100
1052,2,0,
1052,3,25,1000
1052,4,25,750
1052,5,0,
1052,6,0,
1052,7,0,
1052,8,0,
1052,9,0,
1052,10,0,
1052,11,0,
1052,12,0,
1052,13,0,
1052,14,0,
1052,15,0,
1052,16,0,
1052,17,0,
1052,18,0,
1052,19,0,
1052,20,0,
1052,21,0,
1052,22,0,
1052,23,0,
1052,24,5,300
1052,25,0,
1052,26,0,
1052,27,0,
1052,28,1,200
1052,29,0,
1052,30,0,
1052,31,0,
1052,32,0,
1052,33,0,
1052,34,0,
1052,35,0,
1052,36,0,
1052,37,0,
1052,38,0,
1052,39,0,
1052,40,0,
1052,41,2,20
1052,42,0,
1052,43,0,
1052,44,10,100
1052,45,0,
1052,46,0,
1052,47,0,
1052,48,0,
1052,49,0,
1052,50,2,600
1052,51,0,
1052,52,0,
1052,53,0,
1052,54,0,
1052,55,0,
1052,56,0,
1052,57,0,
1052,58,0,
1052,59,0,
1052,60,0,
1052,61,0,
1052,62,0,
1052,63,0,
1052,64,0,
1052,65,0,
1052,66,0,
1052,67,0,
1052,68,0,
1052,69,0,
1052,70,0,
1052,71,0,
1052,72,0,
1052,73,0,
1052,74,0,
1052,75,0,
1052,76,0,
1052,77,0,
1052,78,0,
1052,79,0,
1052,80,0,
1052,81,0,
1052,82,0,
1052,83,0,
1052,84,0,
1052,85,0,
1052,86,1,15
1052,87,0,
1052,88,0,
1052,89,0,
1052,90,0,
1052,91,,0
1052,92,,0
1052,93,,0
1052,94,,200
1052,95,,0
1052,96,,0
1052,97,,0
1052,98,,45
1052,99,,0
1052,100,,25
1052,101,,0
1055,1,100,2200
1055,2,0,
1055,3,50,2000
1055,4,25,700
1055,5,0,
1055,6,0,
1055,7,0,
1055,8,0,
1055,9,0,
1055,10,0,
1055,11,100,600
1055,12,4,280
1055,13,0,
1055,14,0,
1055,15,0,
1055,16,0,
1055,17,0,
1055,18,0,
1055,19,0,
1055,20,0,
1055,21,0,
1055,22,0,
1055,23,0,
1055,24,0,
1055,25,0,
1055,26,0,
1055,27,0,
1055,28,1,180
1055,29,0,
1055,30,0,
1055,31,0,
1055,32,0,
1055,33,0,
1055,34,0,
1055,35,0,
1055,36,0,
1055,37,0,
1055,38,0,
1055,39,0,
1055,40,0,
1055,41,6,60
1055,42,0,
1055,43,0,
1055,44,15,150
1055,45,0,
1055,46,0,
1055,47,0,
1055,48,0,
1055,49,0,
1055,50,3,900
1055,51,0,
1055,52,0,
1055,53,0,
1055,54,0,
1055,55,0,
1055,56,0,
1055,57,0,
1055,58,0,
1055,59,0,
1055,60,0,
1055,61,0,
1055,62,0,
1055,63,0,
1055,64,0,
1055,65,0,
1055,66,0,
1055,67,0,
1055,68,0,
1055,69,0,
1055,70,0,
1055,71,0,
1055,72,0,
1055,73,0,
1055,74,0,
1055,75,0,
1055,76,0,
1055,77,3,350
1055,78,0,
1055,79,0,
1055,80,0,
1055,81,0,
1055,82,0,
1055,83,0,
1055,84,0,
1055,85,0,
1055,86,2,30
1055,87,0,
1055,88,0,
1055,89,0,
1055,90,0,
1055,91,,1000
1055,92,,1000
1055,93,,0
1055,94,,0
1055,95,,0
1055,96,,0
1055,97,,0
1055,98,,200
1055,99,,0
1055,100,,0
1055,101,,0
1056,1,15,375
1056,2,0,
1056,3,15,615
1056,4,15,375
1056,5,0,
1056,6,0,
1056,7,0,
1056,8,0,
1056,9,0,
1056,10,0,
1056,11,6,60
1056,12,3,180
1056,13,0,
1056,14,0,
1056,15,0,
1056,16,0,
1056,17,0,
1056,18,0,
1056,19,0,
1056,20,0,
1056,21,0,
1056,22,0,
1056,23,0,
1056,24,0,
1056,25,0,
1056,26,0,
1056,27,0,
1056,28,0,
1056,29,0,
1056,30,0,
1056,31,120,1200
1056,32,0,
1056,33,0,
1056,34,0,
1056,35,1,200
1056,36,1700,999
1056,37,1600,999
1056,38,1400,999
1056,39,0,
1056,40,3,60
1056,41,10,120
1056,42,0,
1056,43,0,
1056,44,5,100
1056,45,0,
1056,46,0,
1056,47,0,
1056,48,0,
1056,49,0,
1056,50,1,285
1056,51,1,85
1056,52,0,
1056,53,0,
1056,54,0,
1056,55,0,
1056,56,0,
1056,57,0,
1056,58,0,
1056,59,0,
1056,60,0,
1056,61,0,
1056,62,0,
1056,63,0,
1056,64,0,
1056,65,0,
1056,66,0,
1056,67,0,
1056,68,0,
1056,69,0,
1056,70,0,
1056,71,0,
1056,72,0,
1056,73,1,385
1056,74,0,
1056,75,0,
1056,76,0,
1056,77,1,130
1056,78,0,
1056,79,0,
1056,80,0,
1056,81,0,
1056,82,0,
1056,83,0,
1056,84,0,
1056,85,1,50
1056,86,1,15
1056,87,0,
1056,88,0,
1056,89,0,
1056,90,0,
1056,91,,0
1056,92,,0
1056,93,,0
1056,94,,300
1056,95,,0
1056,96,,0
1056,97,,0
1056,98,,100
1056,99,,0
1056,100,,50
1056,101,,0
1057,1,0,
1057,2,30,660
1057,3,20,800
1057,4,10,28
1057,5,0,
1057,6,0,
1057,7,0,
1057,8,0,
1057,9,0,
1057,10,0,
1057,11,5,25
1057,12,0,
1057,13,0,
1057,14,0,
1057,15,2,0
1057,16,0,
1057,17,0,
1057,18,0,
1057,19,0,
1057,20,0,
1057,21,0,
1057,22,0,
1057,23,0,
1057,24,0,
1057,25,0,
1057,26,0,
1057,27,0,
1057,28,0,
1057,29,0,
1057,30,0,
1057,31,0,
1057,32,0,
1057,33,0,
1057,34,0,
1057,35,0,
1057,36,120,9999
1057,37,1800,9999
1057,38,120,9999
1057,39,0,
1057,40,0,
1057,41,4,46
1057,42,5,25
1057,43,0,
1057,44,4,28
1057,45,0,
1057,46,0,
1057,47,0,
1057,48,0,
1057,49,0,
1057,50,2,360
1057,51,1,60
1057,52,0,
1057,53,0,
1057,54,0,
1057,55,0,
1057,56,0,
1057,57,0,
1057,58,0,
1057,59,0,
1057,60,0,
1057,61,0,
1057,62,3,120
1057,63,0,
1057,64,0,
1057,65,0,
1057,66,0,
1057,67,0,
1057,68,0,
1057,69,0,
1057,70,0,
1057,71,0,
1057,72,0,
1057,73,0,
1057,74,0,
1057,75,0,
1057,76,0,
1057,77,2,240
1057,78,0,
1057,79,0,
1057,80,0,
1057,81,0,
1057,82,0,
1057,83,0,
1057,84,0,
1057,85,0,
1057,86,1,14
1057,87,0,
1057,88,0,
1057,89,0,
1057,90,0,
1057,91,,0
1057,92,,0
1057,93,,0
1057,94,,0
1057,95,,0
1057,96,,0
1057,97,,0
1057,98,,150
1057,99,,25
1057,100,,0
1057,101,,0
1058,1,50,1000
1058,2,0,
1058,3,25,975
1058,4,25,650
1058,5,0,
1058,6,0,
1058,7,0,
1058,8,0,
1058,9,0,
1058,10,0,
1058,11,10,120
1058,12,5,300
1058,13,0,
1058,14,0,
1058,15,0,
1058,16,0,
1058,17,0,
1058,18,0,
1058,19,0,
1058,20,0,
1058,21,0,
1058,22,0,
1058,23,0,
1058,24,0,
1058,25,0,
1058,26,0,
1058,27,0,
1058,28,0,
1058,29,0,
1058,30,0,
1058,31,150,1650
1058,32,0,
1058,33,0,
1058,34,1,110
1058,35,2,350
1058,36,1800,999
1058,37,1600,999
1058,38,1500,999
1058,39,0,
1058,40,5,100
1058,41,12,240
1058,42,0,
1058,43,0,
1058,44,10,200
1058,45,0,
1058,46,0,
1058,47,0,
1058,48,0,
1058,49,0,
1058,50,1,290
1058,51,1,80
1058,52,0,
1058,53,0,
1058,54,0,
1058,55,0,
1058,56,0,
1058,57,0,
1058,58,0,
1058,59,0,
1058,60,0,
1058,61,0,
1058,62,0,
1058,63,0,
1058,64,0,
1058,65,0,
1058,66,0,
1058,67,0,
1058,68,0,
1058,69,0,
1058,70,30,180
1058,71,15,300
1058,72,0,
1058,73,1,385
1058,74,0,
1058,75,0,
1058,76,0,
1058,77,2,260
1058,78,0,
1058,79,0,
1058,80,0,
1058,81,0,
1058,82,0,
1058,83,0,
1058,84,0,
1058,85,2,100
1058,86,1,15
1058,87,0,
1058,88,0,
1058,89,0,
1058,90,0,
1058,91,,0
1058,92,,0
1058,93,,0
1058,94,,500
1058,95,,0
1058,96,,250
1058,97,,0
1058,98,,120
1058,99,,40
1058,100,,50
1058,101,,0
1059,1,25,550
1059,2,0,
1059,3,25,1000
1059,4,13,875
1059,5,0,
1059,6,0,
1059,7,0,
1059,8,0,
1059,9,0,
1059,10,0,
1059,11,24,240
1059,12,4,240
1059,13,0,
1059,14,0,
1059,15,0,
1059,16,0,
1059,17,0,
1059,18,0,
1059,19,0,
1059,20,0,
1059,21,0,
1059,22,0,
1059,23,0,
1059,24,0,
1059,25,0,
1059,26,0,
1059,27,0,
1059,28,0,
1059,29,0,
1059,30,0,
1059,31,20,200
1059,32,0,
1059,33,0,
1059,34,0,
1059,35,2,320
1059,36,2400,9999
1059,37,2520,9999
1059,38,600,9999
1059,39,0,
1059,40,0,
1059,41,10,60
1059,42,0,
1059,43,0,
1059,44,15,150
1059,45,0,
1059,46,0,
1059,47,0,
1059,48,0,
1059,49,0,
1059,50,1,300
1059,51,0,
1059,52,0,
1059,53,0,
1059,54,0,
1059,55,0,
1059,56,0,
1059,57,0,
1059,58,0,
1059,59,0,
1059,60,0,
1059,61,0,
1059,62,0,
1059,63,0,
1059,64,0,
1059,65,0,
1059,66,0,
1059,67,1,350
1059,68,0,
1059,69,0,
1059,70,0,
1059,71,0,
1059,72,0,
1059,73,0,
1059,74,0,
1059,75,0,
1059,76,0,
1059,77,5,620
1059,78,0,
1059,79,0,
1059,80,0,
1059,81,0,
1059,82,0,
1059,83,0,
1059,84,0,
1059,85,0,
1059,86,1,20
1059,87,0,
1059,88,0,
1059,89,0,
1059,90,0,
1059,91,,0
1059,92,,0
1059,93,,0
1059,94,,0
1059,95,,0
1059,96,,0
1059,97,,0
1059,98,,0
1059,99,,0
1059,100,,0
1059,101,,0
1060,1,25,450
1060,2,0,
1060,3,25,1050
1060,4,10,240
1060,5,0,
1060,6,0,
1060,7,0,
1060,8,0,
1060,9,0,
1060,10,0,
1060,11,0,
1060,12,8,440
1060,13,0,
1060,14,0,
1060,15,0,
1060,16,0,
1060,17,0,
1060,18,0,
1060,19,0,
1060,20,0,
1060,21,0,
1060,22,0,
1060,23,0,
1060,24,0,
1060,25,0,
1060,26,0,
1060,27,0,
1060,28,0,
1060,29,0,
1060,30,0,
1060,31,0,
1060,32,0,
1060,33,0,
1060,34,0,
1060,35,1,200
1060,36,300,9999
1060,37,200,9999
1060,38,100,9999
1060,39,0,
1060,40,0,
1060,41,8,80
1060,42,0,
1060,43,0,
1060,44,2,30
1060,45,0,
1060,46,0,
1060,47,0,
1060,48,0,
1060,49,0,
1060,50,1,250
1060,51,0,
1060,52,0,
1060,53,0,
1060,54,0,
1060,55,0,
1060,56,0,
1060,57,0,
1060,58,0,
1060,59,0,
1060,60,0,
1060,61,0,
1060,62,0,
1060,63,0,
1060,64,0,
1060,65,10,1500
1060,66,0,
1060,67,0,
1060,68,0,
1060,69,0,
1060,70,10,60
1060,71,0,
1060,72,0,
1060,73,0,
1060,74,0,
1060,75,0,
1060,76,0,
1060,77,2,260
1060,78,0,
1060,79,0,
1060,80,0,
1060,81,0,
1060,82,0,
1060,83,0,
1060,84,0,
1060,85,0,
1060,86,1,18
1060,87,0,
1060,88,0,
1060,89,0,
1060,90,0,
1060,91,,0
1060,92,,0
1060,93,,0
1060,94,,0
1060,95,,0
1060,96,,0
1060,97,,0
1060,98,,80
1060,99,,50
1060,100,,0
1060,101,,0
1117,1,30,900
1117,2,0,
1117,3,20,780
1117,4,20,560
1117,5,10,400
1117,6,0,
1117,7,0,
1117,8,0,
1117,9,0,
1117,10,0,
1117,11,75,750
1117,12,3,180
1117,13,0,
1117,14,0,
1117,15,0,
1117,16,0,
1117,17,0,
1117,18,0,
1117,19,0,
1117,20,0,
1117,21,0,
1117,22,0,
1117,23,0,
1117,24,0,
1117,25,0,
1117,26,0,
1117,27,0,
1117,28,0,
1117,29,0,
1117,30,0,
1117,31,60,720
1117,32,0,
1117,33,0,
1117,34,0,
1117,35,1,170
1117,36,1600,999
1117,37,1500,999
1117,38,1500,999
1117,39,0,
1117,40,3,60
1117,41,10,150
1117,42,0,
1117,43,0,
1117,44,5,100
1117,45,0,
1117,46,0,
1117,47,0,
1117,48,0,
1117,49,0,
1117,50,1,285
1117,51,1,85
1117,52,0,
1117,53,0,
1117,54,0,
1117,55,0,
1117,56,0,
1117,57,0,
1117,58,0,
1117,59,0,
1117,60,0,
1117,61,0,
1117,62,0,
1117,63,2,500
1117,64,0,
1117,65,0,
1117,66,0,
1117,67,0,
1117,68,0,
1117,69,0,
1117,70,0,
1117,71,0,
1117,72,0,
1117,73,0,
1117,74,0,
1117,75,0,
1117,76,0,
1117,77,2,260
1117,78,0,
1117,79,0,
1117,80,0,
1117,81,0,
1117,82,0,
1117,83,0,
1117,84,0,
1117,85,2,100
1117,86,1,15
1117,87,0,
1117,88,0,
1117,89,0,
1117,90,0,
1117,91,,0
1117,92,,0
1117,93,,0
1117,94,,400
1117,95,,0
1117,96,,250
1117,97,,0
1117,98,,120
1117,99,,40
1117,100,,100
1117,101,,0
1118,1,0,
1118,2,20,400
1118,3,20,800
1118,4,10,250
1118,5,0,
1118,6,0,
1118,7,0,
1118,8,0,
1118,9,0,
1118,10,0,
1118,11,8,40
1118,12,0,
1118,13,0,
1118,14,4,240
1118,15,0,
1118,16,0,
1118,17,0,
1118,18,0,
1118,19,0,
1118,20,0,
1118,21,0,
1118,22,0,
1118,23,0,
1118,24,0,
1118,25,0,
1118,26,0,
1118,27,0,
1118,28,0,
1118,29,0,
1118,30,0,
1118,31,0,
1118,32,0,
1118,33,0,
1118,34,0,
1118,35,1,230
1118,36,2500,9999
1118,37,1500,9999
1118,38,300,9999
1118,39,0,
1118,40,0,
1118,41,4,40
1118,42,5,25
1118,43,0,
1118,44,6,30
1118,45,0,
1118,46,0,
1118,47,0,
1118,48,0,
1118,49,0,
1118,50,2,500
1118,51,1,60
1118,52,0,
1118,53,0,
1118,54,0,
1118,55,0,
1118,56,0,
1118,57,0,
1118,58,0,
1118,59,0,
1118,60,0,
1118,61,0,
1118,62,0,
1118,63,3,1000
1118,64,0,
1118,65,0,
1118,66,0,
1118,67,0,
1118,68,0,
1118,69,0,
1118,70,20,120
1118,71,5,150
1118,72,4,200
1118,73,1,300
1118,74,0,
1118,75,0,
1118,76,0,
1118,77,1,130
1118,78,0,
1118,79,0,
1118,80,0,
1118,81,0,
1118,82,0,
1118,83,0,
1118,84,0,
1118,85,0,
1118,86,1,13
1118,87,0,
1118,88,0,
1118,89,0,
1118,90,0,
1118,91,,0
1118,92,,0
1118,93,,0
1118,94,,200
1118,95,,0
1118,96,,0
1118,97,,0
1118,98,,150
1118,99,,0
1118,100,,0
1118,101,,0
1120,1,25,750
1120,2,0,
1120,3,20,780
1120,4,20,560
1120,5,0,
1120,6,0,
1120,7,0,
1120,8,0,
1120,9,0,
1120,10,0,
1120,11,50,500
1120,12,4,240
1120,13,0,
1120,14,0,
1120,15,0,
1120,16,0,
1120,17,0,
1120,18,0,
1120,19,0,
1120,20,0,
1120,21,0,
1120,22,0,
1120,23,0,
1120,24,0,
1120,25,0,
1120,26,0,
1120,27,0,
1120,28,0,
1120,29,0,
1120,30,0,
1120,31,75,900
1120,32,0,
1120,33,0,
1120,34,0,
1120,35,2,370
1120,36,1700,999
1120,37,1600,999
1120,38,1500,999
1120,39,0,
1120,40,3,60
1120,41,10,200
1120,42,0,
1120,43,0,
1120,44,5,100
1120,45,0,
1120,46,0,
1120,47,0,
1120,48,0,
1120,49,0,
1120,50,1,280
1120,51,1,80
1120,52,0,
1120,53,0,
1120,54,0,
1120,55,0,
1120,56,0,
1120,57,0,
1120,58,0,
1120,59,0,
1120,60,0,
1120,61,0,
1120,62,0,
1120,63,0,
1120,64,0,
1120,65,0,
1120,66,0,
1120,67,0,
1120,68,0,
1120,69,0,
1120,70,20,120
1120,71,0,
1120,72,0,
1120,73,0,
1120,74,0,
1120,75,0,
1120,76,0,
1120,77,2,260
1120,78,0,
1120,79,0,
1120,80,0,
1120,81,0,
1120,82,0,
1120,83,0,
1120,84,0,
1120,85,2,100
1120,86,1,15
1120,87,0,
1120,88,0,
1120,89,0,
1120,90,0,
1120,91,,0
1120,92,,0
1120,93,,0
1120,94,,250
1120,95,,0
1120,96,,250
1120,97,,0
1120,98,,120
1120,99,,40
1120,100,,0
1120,101,,0
1121,1,15,300
1121,2,0,
1121,3,20,750
1121,4,15,450
1121,5,0,
1121,6,0,
1121,7,0,
1121,8,0,
1121,9,0,
1121,10,0,
1121,11,15,250
1121,12,0,
1121,13,0,
1121,14,0,
1121,15,0,
1121,16,0,
1121,17,0,
1121,18,0,
1121,19,0,
1121,20,0,
1121,21,0,
1121,22,0,
1121,23,0,
1121,24,0,
1121,25,0,
1121,26,0,
1121,27,0,
1121,28,1,150
1121,29,0,
1121,30,0,
1121,31,0,
1121,32,0,
1121,33,0,
1121,34,0,
1121,35,0,
1121,36,25,0
1121,37,35,0
1121,38,40,0
1121,39,0,
1121,40,0,
1121,41,5,50
1121,42,0,
1121,43,0,
1121,44,0,
1121,45,0,
1121,46,0,
1121,47,0,
1121,48,0,
1121,49,0,
1121,50,0,
1121,51,0,
1121,52,0,
1121,53,0,
1121,54,0,
1121,55,0,
1121,56,0,
1121,57,0,
1121,58,0,
1121,59,0,
1121,60,0,
1121,61,0,
1121,62,0,
1121,63,2,500
1121,64,0,
1121,65,0,
1121,66,0,
1121,67,0,
1121,68,0,
1121,69,0,
1121,70,0,
1121,71,5,75
1121,72,0,
1121,73,0,
1121,74,0,
1121,75,0,
1121,76,0,
1121,77,0,
1121,78,0,
1121,79,0,
1121,80,0,
1121,81,0,
1121,82,0,
1121,83,0,
1121,84,0,
1121,85,3,105
1121,86,1,25
1121,87,0,
1121,88,0,
1121,89,0,
1121,90,0,
1121,91,,0
1121,92,,0
1121,93,,0
1121,94,,300
1121,95,,0
1121,96,,0
1121,97,,0
1121,98,,150
1121,99,,0
1121,100,,0
1121,101,,0
1122,1,20,400
1122,2,0,
1122,3,25,1050
1122,4,25,625
1122,5,0,
1122,6,0,
1122,7,0,
1122,8,0,
1122,9,0,
1122,10,0,
1122,11,15,150
1122,12,5,200
1122,13,0,
1122,14,0,
1122,15,0,
1122,16,0,
1122,17,0,
1122,18,0,
1122,19,0,
1122,20,0,
1122,21,0,
1122,22,0,
1122,23,0,
1122,24,0,
1122,25,0,
1122,26,0,
1122,27,0,
1122,28,0,
1122,29,0,
1122,30,0,
1122,31,0,
1122,32,0,
1122,33,0,
1122,34,0,
1122,35,2,240
1122,36,300,9999
1122,37,200,9999
1122,38,100,9999
1122,39,0,
1122,40,0,
1122,41,5,100
1122,42,0,
1122,43,0,
1122,44,4,40
1122,45,0,
1122,46,0,
1122,47,0,
1122,48,0,
1122,49,0,
1122,50,1,300
1122,51,1,60
1122,52,0,
1122,53,0,
1122,54,0,
1122,55,0,
1122,56,0,
1122,57,0,
1122,58,0,
1122,59,0,
1122,60,0,
1122,61,0,
1122,62,0,
1122,63,2,500
1122,64,0,
1122,65,0,
1122,66,0,
1122,67,0,
1122,68,0,
1122,69,0,
1122,70,0,
1122,71,0,
1122,72,0,
1122,73,0,
1122,74,0,
1122,75,0,
1122,76,0,
1122,77,1,120
1122,78,0,
1122,79,0,
1122,80,0,
1122,81,0,
1122,82,0,
1122,83,0,
1122,84,0,
1122,85,0,
1122,86,1,16
1122,87,0,
1122,88,0,
1122,89,0,
1122,90,0,
1122,91,,0
1122,92,,0
1122,93,,0
1122,94,,0
1122,95,,0
1122,96,,0
1122,97,,0
1122,98,,60
1122,99,,0
1122,100,,0
1122,101,,0
1124,1,50,1100
1124,2,0,
1124,3,25,1000
1124,4,25,700
1124,5,0,
1124,6,0,
1124,7,0,
1124,8,0,
1124,9,0,
1124,10,0,
1124,11,100,600
1124,12,0,
1124,13,0,
1124,14,0,
1124,15,0,
1124,16,0,
1124,17,0,
1124,18,0,
1124,19,0,
1124,20,0,
1124,21,0,
1124,22,0,
1124,23,0,
1124,24,3,240
1124,25,0,
1124,26,0,
1124,27,0,
1124,28,1,180
1124,29,0,
1124,30,0,
1124,31,3,600
1124,32,0,
1124,33,0,
1124,34,0,
1124,35,0,
1124,36,0,
1124,37,0,
1124,38,0,
1124,39,0,
1124,40,0,
1124,41,4,60
1124,42,0,
1124,43,0,
1124,44,10,70
1124,45,0,
1124,46,0,
1124,47,0,
1124,48,0,
1124,49,0,
1124,50,2,640
1124,51,0,
1124,52,0,
1124,53,0,
1124,54,0,
1124,55,0,
1124,56,0,
1124,57,0,
1124,58,0,
1124,59,0,
1124,60,0,
1124,61,0,
1124,62,0,
1124,63,0,
1124,64,0,
1124,65,0,
1124,66,0,
1124,67,0,
1124,68,0,
1124,69,0,
1124,70,0,
1124,71,0,
1124,72,0,
1124,73,0,
1124,74,0,
1124,75,0,
1124,76,0,
1124,77,1,120
1124,78,0,
1124,79,0,
1124,80,0,
1124,81,0,
1124,82,0,
1124,83,0,
1124,84,0,
1124,85,0,
1124,86,1,15
1124,87,0,
1124,88,0,
1124,89,0,
1124,90,0,
1124,91,,0
1124,92,,0
1124,93,,0
1124,94,,0
1124,95,,0
1124,96,,0
1124,97,,0
1124,98,,50
1124,99,,0
1124,100,,0
1124,101,,0
1127,1,20,400
1127,2,0,
1127,3,15,600
1127,4,15,475
1127,5,15,450
1127,6,0,
1127,7,0,
1127,8,0,
1127,9,0,
1127,10,0,
1127,11,10,80
1127,12,0,
1127,13,0,
1127,14,5,250
1127,15,0,
1127,16,0,
1127,17,0,
1127,18,0,
1127,19,0,
1127,20,0,
1127,21,0,
1127,22,0,
1127,23,0,
1127,24,0,
1127,25,0,
1127,26,0,
1127,27,0,
1127,28,0,
1127,29,0,
1127,30,0,
1127,31,0,
1127,32,0,
1127,33,0,
1127,34,0,
1127,35,1,120
1127,36,200,9999
1127,37,150,9999
1127,38,100,9999
1127,39,0,
1127,40,0,
1127,41,8,160
1127,42,0,
1127,43,0,
1127,44,5,30
1127,45,0,
1127,46,0,
1127,47,0,
1127,48,0,
1127,49,0,
1127,50,1,250
1127,51,0,
1127,52,0,
1127,53,0,
1127,54,0,
1127,55,0,
1127,56,0,
1127,57,0,
1127,58,0,
1127,59,0,
1127,60,0,
1127,61,0,
1127,62,0,
1127,63,0,
1127,64,0,
1127,65,0,
1127,66,0,
1127,67,0,
1127,68,0,
1127,69,0,
1127,70,0,
1127,71,0,
1127,72,0,
1127,73,0,
1127,74,0,
1127,75,0,
1127,76,0,
1127,77,1,130
1127,78,0,
1127,79,0,
1127,80,0,
1127,81,0,
1127,82,0,
1127,83,0,
1127,84,0,
1127,85,0,
1127,86,1,15
1127,87,0,
1127,88,0,
1127,89,0,
1127,90,0,
1127,91,,0
1127,92,,0
1127,93,,0
1127,94,,0
1127,95,,0
1127,96,,0
1127,97,,0
1127,98,,50
1127,99,,0
1127,100,,0
1127,101,,0
1131,1,25,550
1131,2,0,
1131,3,25,1000
1131,4,12,350
1131,5,0,
1131,6,0,
1131,7,0,
1131,8,0,
1131,9,0,
1131,10,0,
1131,11,75,175
1131,12,0,
1131,13,0,
1131,14,0,
1131,15,0,
1131,16,0,
1131,17,0,
1131,18,0,
1131,19,0,
1131,20,0,
1131,21,0,
1131,22,0,
1131,23,0,
1131,24,6,300
1131,25,0,
1131,26,0,
1131,27,0,
1131,28,2,360
1131,29,0,
1131,30,0,
1131,31,4,800
1131,32,0,
1131,33,0,
1131,34,0,
1131,35,0,
1131,36,0,
1131,37,0,
1131,38,0,
1131,39,0,
1131,40,0,
1131,41,15,150
1131,42,0,
1131,43,0,
1131,44,0,
1131,45,0,
1131,46,0,
1131,47,0,
1131,48,0,
1131,49,0,
1131,50,2,600
1131,51,0,
1131,52,0,
1131,53,0,
1131,54,0,
1131,55,0,
1131,56,0,
1131,57,0,
1131,58,0,
1131,59,0,
1131,60,0,
1131,61,0,
1131,62,0,
1131,63,0,
1131,64,0,
1131,65,5,950
1131,66,0,
1131,67,0,
1131,68,0,
1131,69,0,
1131,70,0,
1131,71,0,
1131,72,0,
1131,73,0,
1131,74,0,
1131,75,0,
1131,76,0,
1131,77,3,360
1131,78,0,
1131,79,0,
1131,80,0,
1131,81,0,
1131,82,0,
1131,83,0,
1131,84,0,
1131,85,3,135
1131,86,2,34
1131,87,0,
1131,88,0,
1131,89,0,
1131,90,0,
1131,91,,100
1131,92,,100
1131,93,,0
1131,94,,0
1131,95,,0
1131,96,,0
1131,97,,0
1131,98,,50
1131,99,,0
1131,100,,50
1131,101,,0
1344,1,0,
1344,2,0,
1344,3,5,600
1344,4,6,228
1344,5,7,210
1344,6,2,80
1344,7,0,
1344,8,0,
1344,9,0,
1344,10,0,
1344,11,5,100
1344,12,0,
1344,13,0,
1344,14,0,
1344,15,0,
1344,16,0,
1344,17,0,
1344,18,0,
1344,19,0,
1344,20,0,
1344,21,0,
1344,22,1,80
1344,23,0,
1344,24,0,
1344,25,0,
1344,26,0,
1344,27,0,
1344,28,1,180
1344,29,0,
1344,30,0,
1344,31,0,
1344,32,0,
1344,33,0,
1344,34,0,
1344,35,0,
1344,36,90,0
1344,37,50,0
1344,38,100,0
