HH_Id,Asset_Name_M,Num_Items_Owned_M,Purch_Decision_Self_M,Asset_Owner_Name_M
1996,4,0,,
1996,5,0,,
1996,6,0,,
1996,7,1,2,1
1996,8,0,,
1996,9,0,,
1996,10,0,,
1996,11,0,,
1996,12,0,,
1996,13,0,,
1996,14,0,,
1996,15,0,,
1996,16,0,,
1996,17,0,,
1996,18,1,1,2
1996,19,0,,
1996,20,0,,
1996,21,1,2,1
1996,22,0,,
1996,23,0,,
1996,24,0,,
1996,25,0,,
1996,26,0,,
1996,27,0,,
1996,28,0,,
1997,1,1,2,1
1997,2,1,2,1
1997,3,0,,
1997,4,0,,
1997,5,0,,
1997,6,0,,
1997,7,0,,
1997,8,0,,
1997,9,0,,
1997,10,0,,
1997,11,0,,
1997,12,0,,
1997,13,0,,
1997,14,0,,
1997,15,0,,
1997,16,0,,
1997,17,0,,
1997,18,1,2,1
1997,19,0,,
1997,20,0,,
1997,21,0,,
1997,22,0,,
1997,23,0,,
1997,24,0,,
1997,25,0,,
1997,26,0,,
1997,27,0,,
1997,28,0,,
1999,1,1,1,6
1999,2,1,1,6
1999,3,0,,
1999,4,0,,
1999,5,0,,
1999,6,0,,
1999,7,0,,
1999,8,0,,
1999,9,0,,
1999,10,0,,
1999,11,0,,
1999,12,0,,
1999,13,0,,
1999,14,0,,
1999,15,0,,
1999,16,0,,
1999,17,0,,
1999,18,0,,
1999,19,0,,
1999,20,0,,
1999,21,0,,
1999,22,0,,
1999,23,0,,
1999,24,0,,
1999,25,0,,
1999,26,0,,
1999,27,0,,
1999,28,0,,
2000,1,1,1,2
2000,2,0,,
2000,3,0,,
2000,4,0,,
2000,5,0,,
2000,6,0,,
2000,7,0,,
2000,8,0,,
2000,9,0,,
2000,10,0,,
2000,11,0,,
2000,12,0,,
2000,13,0,,
2000,14,0,,
2000,15,0,,
2000,16,0,,
2000,17,0,,
2000,18,0,,
2000,19,0,,
2000,20,0,,
2000,21,2,1,3
2000,22,0,,
2000,23,0,,
2000,24,0,,
2000,25,0,,
2000,26,0,,
2000,27,0,,
2000,28,0,,
2020,1,1,2,1
2020,2,0,,
2020,3,0,,
2020,4,0,,
2020,5,0,,
2020,6,0,,
2020,7,0,,
2020,8,0,,
2020,9,0,,
2020,10,0,,
2020,11,0,,
2020,12,0,,
2020,13,0,,
2020,14,0,,
2020,15,0,,
2020,16,0,,
2020,17,0,,
2020,18,0,,
2020,19,0,,
2020,20,0,,
2020,21,2,1,3
2020,22,0,,
2020,23,0,,
2020,24,0,,
2020,25,0,,
2020,26,0,,
2020,27,0,,
2020,28,0,,
2021,1,0,,
2021,2,1,1,6
2021,3,0,,
2021,4,0,,
2021,5,0,,
2021,6,0,,
2021,7,0,,
2021,8,0,,
2021,9,0,,
2021,10,0,,
2021,11,0,,
2021,12,0,,
2021,13,0,,
2021,14,0,,
2021,15,0,,
2021,16,0,,
2021,17,0,,
2021,18,0,,
2021,19,0,,
2021,20,0,,
2021,21,0,,
2021,22,0,,
2021,23,0,,
2021,24,0,,
2021,25,0,,
2021,26,0,,
2021,27,0,,
2021,28,0,,
2023,1,0,,
2023,2,0,,
2023,3,0,,
2023,4,0,,
2023,5,0,,
2023,6,0,,
2023,7,0,,
2023,8,0,,
2023,9,0,,
2023,10,0,,
2023,11,0,,
2023,12,0,,
2023,13,0,,
2023,14,0,,
2023,15,0,,
2023,16,0,,
2023,17,0,,
2023,18,1,1,2
2023,19,0,,
2023,20,0,,
2023,21,1,2,1
2023,22,0,,
2023,23,0,,
2023,24,0,,
2023,25,0,,
2023,26,0,,
2023,27,0,,
2023,28,0,,
2025,1,0,,
2025,2,0,,
2025,3,0,,
2025,4,0,,
2025,5,0,,
2025,6,0,,
2025,7,0,,
2025,8,0,,
2025,9,0,,
2025,10,0,,
2025,11,0,,
2025,12,0,,
2025,13,0,,
2025,14,0,,
2025,15,0,,
2025,16,0,,
2025,17,0,,
2025,18,1,1,2
2025,19,0,,
2025,20,0,,
2025,21,2,1,3
2025,22,0,,
2025,23,0,,
2025,24,0,,
2025,25,0,,
2025,26,0,,
2025,27,0,,
2025,28,0,,
2026,1,0,,
2026,2,0,,
2026,3,0,,
2026,4,0,,
2026,5,0,,
2026,6,0,,
2026,7,0,,
2026,8,0,,
2026,9,0,,
2026,10,0,,
2026,11,0,,
2026,12,0,,
2026,13,0,,
2026,14,0,,
2026,15,0,,
2026,16,0,,
2026,17,0,,
2026,18,1,1,2
2026,19,0,,
2026,20,0,,
2026,21,0,,
2026,22,0,,
2026,23,0,,
2026,24,0,,
2026,25,0,,
2026,26,0,,
2026,27,0,,
2026,28,0,,
2027,1,3,1,6
2027,2,0,,
2027,3,0,,
2027,4,0,,
2027,5,0,,
2027,6,0,,
2027,7,1,2,1
2027,8,0,,
2027,9,0,,
2027,10,0,,
2027,11,0,,
2027,12,0,,
2027,13,0,,
2027,14,0,,
2027,15,0,,
2027,16,0,,
2027,17,0,,
2027,18,1,2,1
2027,19,1,2,1
2027,20,0,,
2027,21,3,1,6
2027,22,0,,
2027,23,0,,
2027,24,0,,
2027,25,0,,
2027,26,0,,
2027,27,0,,
2027,28,0,,
2031,1,0,,
2031,2,0,,
2031,3,0,,
2031,4,0,,
2031,5,0,,
2031,6,0,,
2031,7,1,2,1
2031,8,0,,
2031,9,0,,
2031,10,0,,
2031,11,0,,
2031,12,0,,
2031,13,0,,
2031,14,0,,
2031,15,0,,
2031,16,0,,
2031,17,0,,
2031,18,1,1,2
2031,19,0,,
2031,20,0,,
2031,21,0,,
2031,22,0,,
2031,23,0,,
2031,24,0,,
2031,25,0,,
2031,26,0,,
2031,27,0,,
2031,28,0,,
2032,1,1,1,2
2032,2,0,,
2032,3,0,,
2032,4,0,,
2032,5,0,,
2032,6,0,,
2032,7,1,2,1
2032,8,0,,
2032,9,0,,
2032,10,0,,
2032,11,0,,
2032,12,0,,
2032,13,0,,
2032,14,0,,
2032,15,0,,
2032,16,0,,
2032,17,0,,
2032,18,1,1,2
2032,19,0,,
2032,20,0,,
2032,21,1,2,1
2032,22,0,,
2032,23,0,,
2032,24,0,,
2032,25,0,,
2032,26,0,,
2032,27,0,,
2032,28,0,,
2033,1,1,1,6
2033,2,2,1,6
2033,3,0,,
2033,4,0,,
2033,5,0,,
2033,6,0,,
2033,7,0,,
2033,8,0,,
2033,9,0,,
2033,10,0,,
2033,11,0,,
2033,12,0,,
2033,13,0,,
2033,14,0,,
2033,15,0,,
2033,16,0,,
2033,17,0,,
2033,18,1,1,6
2033,19,0,,
2033,20,0,,
2033,21,1,2,1
2033,22,0,,
2033,23,0,,
2033,24,0,,
2033,25,0,,
2033,26,0,,
2033,27,0,,
2033,28,0,,
2085,1,1,1,6
2085,2,2,1,6
2085,3,0,,
2085,4,0,,
2085,5,0,,
2085,6,0,,
2085,7,0,,
2085,8,0,,
2085,9,0,,
2085,10,0,,
2085,11,0,,
2085,12,0,,
2085,13,0,,
2085,14,0,,
2085,15,0,,
2085,16,0,,
2085,17,0,,
2085,18,0,,
2085,19,0,,
2085,20,0,,
2085,21,0,,
2085,22,0,,
2085,23,0,,
2085,24,0,,
2085,25,0,,
2085,26,0,,
2085,27,0,,
2085,28,0,,
2086,1,0,,
2086,2,0,,
2086,3,0,,
2086,4,0,,
2086,5,0,,
2086,6,0,,
2086,7,0,,
2086,8,0,,
2086,9,0,,
2086,10,0,,
2086,11,0,,
2086,12,0,,
2086,13,0,,
2086,14,0,,
2086,15,0,,
2086,16,0,,
2086,17,0,,
2086,18,1,1,2
2086,19,0,,
2086,20,0,,
2086,21,1,2,1
2086,22,0,,
2086,23,0,,
2086,24,0,,
2086,25,0,,
2086,26,0,,
2086,27,0,,
2086,28,0,,
2088,1,0,,
2088,2,0,,
2088,3,0,,
2088,4,0,,
2088,5,0,,
2088,6,0,,
2088,7,1,1,1
2088,8,0,,
2088,9,0,,
2088,10,0,,
2088,11,0,,
2088,12,0,,
2088,13,0,,
2088,14,0,,
2088,15,0,,
2088,16,0,,
2088,17,0,,
2088,18,1,2,1
2088,19,0,,
2088,20,0,,
2088,21,1,2,1
2088,22,0,,
2088,23,0,,
2088,24,0,,
2088,25,0,,
2088,26,0,,
2088,27,0,,
2088,28,0,,
2089,1,0,,
2089,2,2,2,1
2089,3,0,,
2089,4,0,,
2089,5,0,,
2089,6,0,,
2089,7,0,,
2089,8,0,,
2089,9,0,,
2089,10,0,,
2089,11,0,,
2089,12,0,,
2089,13,0,,
2089,14,0,,
2089,15,0,,
2089,16,0,,
2089,17,0,,
2089,18,1,1,2
2089,19,0,,
2089,20,0,,
2089,21,3,1,3
2089,22,0,,
2089,23,0,,
2089,24,0,,
2089,25,0,,
2089,26,0,,
2089,27,0,,
2089,28,0,,
2093,1,0,,
2093,2,0,,
2093,3,0,,
2093,4,0,,
2093,5,0,,
2093,6,0,,
2093,7,0,,
2093,8,0,,
2093,9,0,,
2093,10,0,,
2093,11,0,,
2093,12,0,,
2093,13,0,,
2093,14,0,,
2093,15,0,,
2093,16,0,,
2093,17,0,,
2093,18,0,,
2093,19,0,,
2093,20,0,,
2093,21,0,,
2093,22,0,,
2093,23,0,,
2093,24,0,,
2093,25,0,,
2093,26,0,,
2093,27,0,,
2093,28,0,,
2094,,,,
2095,1,0,,
2095,2,2,1,1
2095,3,0,,
2095,4,0,,
2095,5,0,,
2095,6,0,,
2095,7,0,,
2095,8,0,,
2095,9,0,,
2095,10,0,,
2095,11,0,,
2095,12,0,,
2095,13,0,,
2095,14,0,,
2095,15,0,,
2095,16,0,,
2095,17,0,,
2095,18,0,,
2095,19,0,,
2095,20,0,,
2095,21,2,0,3
2095,22,0,,
2095,23,0,,
2095,24,0,,
2095,25,0,,
2095,26,0,,
2095,27,0,,
2095,28,0,,
2096,1,1,1,6
2096,2,2,1,6
2096,3,0,,
2096,4,0,,
2096,5,0,,
2096,6,0,,
2096,7,1,1,1
2096,8,0,,
2096,9,0,,
2096,10,0,,
2096,11,0,,
2096,12,0,,
2096,13,0,,
2096,14,0,,
2096,15,0,,
2096,16,0,,
2096,17,0,,
2096,18,0,,
2096,19,0,,
2096,20,0,,
2096,21,0,,
2096,22,0,,
2096,23,0,,
2096,24,0,,
2096,25,0,,
2096,26,0,,
2096,27,0,,
2096,28,0,,
2097,1,1,1,6
2097,2,3,1,6
2097,3,0,,
2097,4,0,,
2097,5,0,,
2097,6,0,,
2097,7,0,,
2097,8,0,,
2097,9,0,,
2097,10,0,,
2097,11,0,,
2097,12,0,,
2097,13,0,,
2097,14,0,,
2097,15,0,,
2097,16,0,,
2097,17,0,,
2097,18,0,,
2097,19,0,,
2097,20,0,,
2097,21,0,,
2097,22,0,,
2097,23,0,,
2097,24,0,,
2097,25,0,,
2097,26,0,,
2097,27,0,,
2097,28,0,,
2098,1,1,1,6
2098,2,0,,
2098,3,0,,
2098,4,0,,
2098,5,0,,
2098,6,0,,
2098,7,0,,
2098,8,0,,
2098,9,0,,
2098,10,0,,
2098,11,0,,
2098,12,0,,
2098,13,0,,
2098,14,0,,
2098,15,0,,
2098,16,0,,
2098,17,0,,
2098,18,0,,
2098,19,0,,
2098,20,0,,
2098,21,0,,
2098,22,0,,
2098,23,0,,
2098,24,0,,
2098,25,0,,
2098,26,0,,
2098,27,0,,
2098,28,0,,
2099,1,2,1,6
2099,2,2,1,6
2099,3,0,,
2099,4,0,,
2099,5,0,,
2099,6,0,,
2099,7,0,,
2099,8,0,,
2099,9,0,,
2099,10,0,,
2099,11,0,,
2099,12,0,,
2099,13,0,,
2099,14,0,,
2099,15,0,,
2099,16,0,,
2099,17,0,,
2099,18,0,,
2099,19,0,,
2099,20,0,,
2099,21,0,,
2099,22,0,,
2099,23,0,,
2099,24,0,,
2099,25,0,,
2099,26,0,,
2099,27,0,,
2099,28,0,,
4001,,,,
4002,1,0,,
4002,2,0,,
4002,3,0,,
4002,4,0,,
4002,5,0,,
4002,6,0,,
4002,7,0,,
4002,8,0,,
4002,9,0,,
4002,10,0,,
4002,11,0,,
4002,12,0,,
4002,13,0,,
4002,14,0,,
4002,15,0,,
4002,16,0,,
4002,17,0,,
4002,18,0,,
4002,19,0,,
4002,20,0,,
4002,21,0,,
4002,22,0,,
4002,23,0,,
4002,24,0,,
4002,25,0,,
4002,26,0,,
4002,27,0,,
4002,28,0,,
4003,1,1,1,6
4003,2,1,1,6
4003,3,0,,
4003,4,0,,
4003,5,0,,
4003,6,0,,
4003,7,0,,
4003,8,0,,
4003,9,0,,
4003,10,0,,
4003,11,0,,
4003,12,0,,
4003,13,0,,
4003,14,0,,
4003,15,0,,
4003,16,0,,
4003,17,0,,
4003,18,0,,
4003,19,0,,
4003,20,0,,
4003,21,0,,
4003,22,0,,
4003,23,0,,
4003,24,0,,
4003,25,0,,
4003,26,0,,
4003,27,0,,
4003,28,0,,
4004,1,1,1,6
4004,2,2,1,6
4004,3,0,,
4004,4,0,,
4004,5,0,,
4004,6,0,,
4004,7,1,1,6
4004,8,0,,
4004,9,0,,
4004,10,0,,
4004,11,0,,
4004,12,0,,
4004,13,0,,
4004,14,0,,
4004,15,0,,
4004,16,0,,
4004,17,0,,
4004,18,1,1,6
4004,19,0,,
4004,20,0,,
4004,21,0,,
4004,22,0,,
4004,23,0,,
4004,24,0,,
4004,25,0,,
4004,26,0,,
4004,27,0,,
4004,28,0,,
4005,1,0,,
4005,2,2,1,6
4005,3,0,,
4005,4,0,,
4005,5,0,,
4005,6,0,,
4005,7,0,,
4005,8,0,,
4005,9,0,,
4005,10,0,,
4005,11,0,,
4005,12,0,,
4005,13,0,,
4005,14,1,1,1
4005,15,0,,
4005,16,0,,
4005,17,0,,
4005,18,1,1,6
4005,19,0,,
4005,20,0,,
4005,21,1,2,1
4005,22,0,,
4005,23,0,,
4005,24,0,,
4005,25,0,,
4005,26,0,,
4005,27,0,,
4005,28,0,,
4006,1,1,1,1
4006,2,2,1,1
4006,3,0,,
4006,4,0,,
4006,5,0,,
4006,6,0,,
4006,7,0,,
4006,8,0,,
4006,9,0,,
4006,10,0,,
4006,11,0,,
4006,12,0,,
4006,13,0,,
4006,14,0,,
4006,15,0,,
4006,16,0,,
4006,17,0,,
4006,18,0,,
4006,19,0,,
4006,20,0,,
4006,21,1,2,1
4006,22,0,,
4006,23,0,,
4006,24,0,,
4006,25,0,,
4006,26,0,,
4006,27,0,,
4006,28,0,,
4007,1,1,1,6
4007,2,2,1,6
4007,3,0,,
4007,4,0,,
4007,5,0,,
4007,6,0,,
4007,7,0,,
4007,8,0,,
4007,9,0,,
4007,10,0,,
4007,11,0,,
4007,12,0,,
4007,13,0,,
4007,14,0,,
4007,15,0,,
4007,16,0,,
4007,17,0,,
4007,18,1,1,6
4007,19,0,,
4007,20,0,,
4007,21,1,1,6
4007,22,0,,
4007,23,0,,
4007,24,0,,
4007,25,0,,
4007,26,0,,
4007,27,0,,
4007,28,0,,
4008,1,1,1,6
4008,2,1,2,1
4008,3,0,,
4008,4,0,,
4008,5,0,,
4008,6,0,,
4008,7,0,,
4008,8,0,,
4008,9,0,,
4008,10,0,,
4008,11,0,,
4008,12,0,,
4008,13,0,,
4008,14,0,,
4008,15,0,,
4008,16,0,,
4008,17,0,,
4008,18,1,1,6
4008,19,0,,
4008,20,0,,
4008,21,1,1,1
4008,22,0,,
4008,23,0,,
4008,24,0,,
4008,25,0,,
4008,26,0,,
4008,27,0,,
4008,28,0,,
4009,1,0,,
4009,2,2,1,6
4009,3,0,,
4009,4,0,,
4009,5,0,,
4009,6,0,,
4009,7,1,0,1
4009,8,0,,
4009,9,0,,
4009,10,0,,
4009,11,0,,
4009,12,0,,
4009,13,0,,
4009,14,0,,
4009,15,0,,
4009,16,0,,
4009,17,0,,
4009,18,0,,
4009,19,0,,
4009,20,0,,
4009,21,0,,
4009,22,0,,
4009,23,0,,
4009,24,0,,
4009,25,0,,
4009,26,0,,
4009,27,0,,
4009,28,0,,
4010,1,1,1,6
4010,2,2,1,6
4010,3,0,,
4010,4,0,,
4010,5,0,,
4010,6,0,,
4010,7,0,,
4010,8,0,,
4010,9,0,,
4010,10,0,,
4010,11,0,,
4010,12,0,,
4010,13,0,,
4010,14,0,,
4010,15,0,,
4010,16,0,,
4010,17,0,,
4010,18,0,,
4010,19,0,,
4010,20,0,,
4010,21,1,2,1
4010,22,0,,
4010,23,0,,
4010,24,0,,
4010,25,0,,
4010,26,0,,
4010,27,0,,
4010,28,0,,
4011,1,1,1,6
4011,2,2,1,6
4011,3,0,,
4011,4,0,,
4011,5,0,,
4011,6,0,,
4011,7,0,,
4011,8,0,,
4011,9,0,,
4011,10,0,,
4011,11,0,,
4011,12,0,,
4011,13,0,,
4011,14,0,,
4011,15,0,,
4011,16,0,,
4011,17,0,,
4011,18,1,1,6
4011,19,0,,
4011,20,0,,
4011,21,0,,
4011,22,0,,
4011,23,0,,
4011,24,0,,
4011,25,0,,
4011,26,0,,
4011,27,0,,
4011,28,0,,
4012,1,1,1,6
4012,2,2,1,6
4012,3,0,,
4012,4,0,,
4012,5,0,,
4012,6,0,,
4012,7,1,1,6
4012,8,0,,
4012,9,0,,
4012,10,0,,
4012,11,0,,
4012,12,0,,
4012,13,0,,
4012,14,0,,
4012,15,0,,
4012,16,0,,
4012,17,0,,
4012,18,0,,
4012,19,0,,
4012,20,0,,
4012,21,3,1,6
4012,22,0,,
4012,23,0,,
4012,24,0,,
4012,25,0,,
4012,26,0,,
4012,27,0,,
4012,28,0,,
4013,1,1,1,6
4013,2,2,1,6
4013,3,0,,
4013,4,0,,
4013,5,0,,
4013,6,0,,
4013,7,1,1,6
4013,8,0,,
4013,9,0,,
4013,10,0,,
4013,11,0,,
4013,12,0,,
4013,13,0,,
4013,14,0,,
4013,15,0,,
4013,16,0,,
4013,17,0,,
4013,18,0,,
4013,19,0,,
4013,20,0,,
4013,21,1,2,1
4013,22,0,,
4013,23,0,,
4013,24,0,,
4013,25,0,,
4013,26,0,,
4013,27,0,,
4013,28,0,,
4014,1,0,,
4014,2,0,,
4014,3,0,,
4014,4,0,,
4014,5,0,,
4014,6,0,,
4014,7,0,,
4014,8,0,,
4014,9,0,,
4014,10,0,,
4014,11,0,,
4014,12,0,,
4014,13,0,,
4014,14,0,,
4014,15,0,,
4014,16,0,,
4014,17,0,,
4014,18,1,1,1
4014,19,0,,
4014,20,0,,
4014,21,0,,
4014,22,0,,
4014,23,0,,
4014,24,0,,
4014,25,0,,
4014,26,0,,
4014,27,0,,
4014,28,0,,
4015,1,0,,
4015,2,0,,
4015,3,0,,
4015,4,0,,
4015,5,0,,
4015,6,0,,
4015,7,0,,
4015,8,0,,
4015,9,0,,
4015,10,0,,
4015,11,0,,
4015,12,0,,
4015,13,0,,
4015,14,0,,
4015,15,0,,
4015,16,0,,
4015,17,0,,
4015,18,0,,
4015,19,0,,
4015,20,0,,
4015,21,1,2,1
4015,22,0,,
4015,23,0,,
4015,24,0,,
4015,25,0,,
4015,26,0,,
4015,27,0,,
4015,28,0,,
4016,1,1,1,6
4016,2,2,1,6
4016,3,0,,
4016,4,0,,
4016,5,0,,
4016,6,0,,
4016,7,0,,
4016,8,0,,
4016,9,0,,
4016,10,0,,
4016,11,0,,
4016,12,0,,
4016,13,0,,
4016,14,0,,
4016,15,0,,
4016,16,0,,
4016,17,0,,
4016,18,0,,
4016,19,0,,
4016,20,0,,
4016,21,1,2,1
4016,22,0,,
4016,23,0,,
4016,24,0,,
4016,25,0,,
4016,26,0,,
4016,27,0,,
4016,28,0,,
4017,1,2,1,6
4017,2,0,,
4017,3,0,,
4017,4,0,,
4017,5,0,,
4017,6,0,,
4017,7,1,0,2
4017,8,0,,
4017,9,0,,
4017,10,0,,
4017,11,0,,
4017,12,0,,
4017,13,0,,
4017,14,0,,
4017,15,0,,
4017,16,0,,
4017,17,0,,
4017,18,1,2,1
4017,19,0,,
4017,20,0,,
4017,21,3,2,1
4017,22,0,,
4017,23,0,,
4017,24,0,,
4017,25,0,,
4017,26,0,,
4017,27,0,,
4017,28,0,,
4018,1,0,,
4018,2,0,,
4018,3,0,,
4018,4,0,,
4018,5,0,,
4018,6,0,,
4018,7,0,,
4018,8,0,,
4018,9,0,,
4018,10,0,,
4018,11,0,,
4018,12,0,,
4018,13,0,,
4018,14,0,,
4018,15,0,,
4018,16,0,,
4018,17,0,,
4018,18,0,,
4018,19,0,,
4018,20,0,,
4018,21,1,2,1
4018,22,0,,
4018,23,0,,
4018,24,0,,
4018,25,0,,
4018,26,0,,
4018,27,0,,
4018,28,0,,
4019,1,0,,
4019,2,2,1,1
4019,3,0,,
4019,4,0,,
4019,5,0,,
4019,6,0,,
4019,7,1,2,1
4019,8,0,,
4019,9,0,,
4019,10,0,,
4019,11,0,,
4019,12,0,,
4019,13,0,,
4019,14,0,,
4019,15,0,,
4019,16,0,,
4019,17,0,,
4019,18,1,1,1
4019,19,0,,
4019,20,0,,
4019,21,1,2,1
4019,22,0,,
4019,23,0,,
4019,24,0,,
4019,25,0,,
4019,26,0,,
4019,27,0,,
4019,28,0,,
4020,1,0,,
4020,2,0,,
4020,3,0,,
4020,4,0,,
4020,5,0,,
4020,6,0,,
4020,7,0,,
4020,8,0,,
4020,9,0,,
4020,10,0,,
4020,11,0,,
4020,12,0,,
4020,13,0,,
4020,14,0,,
4020,15,0,,
4020,16,0,,
4020,17,0,,
4020,18,0,,
4020,19,0,,
4020,20,0,,
4020,21,2,2,1
4020,22,0,,
4020,23,0,,
4020,24,0,,
4020,25,0,,
4020,26,0,,
4020,27,0,,
4020,28,0,,
4021,,,,
4022,1,1,1,6
4022,2,1,1,6
4022,3,0,,
4022,4,0,,
4022,5,0,,
4022,6,0,,
4022,7,0,,
4022,8,0,,
4022,9,0,,
4022,10,0,,
4022,11,0,,
4022,12,0,,
4022,13,0,,
4022,14,0,,
4022,15,0,,
4022,16,0,,
4022,17,0,,
4022,18,0,,
4022,19,0,,
4022,20,0,,
4022,21,0,,
4022,22,0,,
4022,23,0,,
4022,24,0,,
4022,25,0,,
4022,26,0,,
4022,27,0,,
4022,28,0,,
4023,1,1,1,6
4023,2,2,1,6
4023,3,0,,
4023,4,0,,
4023,5,0,,
4023,6,0,,
4023,7,0,,
4023,8,0,,
4023,9,0,,
4023,10,0,,
4023,11,0,,
4023,12,0,,
4023,13,0,,
4023,14,0,,
4023,15,0,,
4023,16,0,,
4023,17,0,,
4023,18,1,1,6
4023,19,0,,
4023,20,0,,
4023,21,0,,
4023,22,0,,
4023,23,0,,
4023,24,0,,
4023,25,0,,
4023,26,0,,
4023,27,0,,
4023,28,0,,
4024,1,1,1,6
4024,2,1,1,6
4024,3,0,,
4024,4,0,,
4024,5,0,,
4024,6,0,,
4024,7,0,,
4024,8,0,,
4024,9,0,,
4024,10,0,,
4024,11,0,,
4024,12,0,,
4024,13,0,,
4024,14,0,,
4024,15,0,,
4024,16,0,,
4024,17,0,,
4024,18,0,,
4024,19,0,,
4024,20,0,,
4024,21,0,,
4024,22,0,,
4024,23,0,,
4024,24,0,,
4024,25,0,,
4024,26,0,,
4024,27,0,,
4024,28,0,,
4025,1,0,,
4025,2,0,,
4025,3,0,,
4025,4,0,,
4025,5,0,,
4025,6,0,,
4025,7,1,2,1
4025,8,0,,
4025,9,0,,
4025,10,0,,
4025,11,0,,
4025,12,1,2,1
4025,13,0,,
4025,14,0,,
4025,15,0,,
4025,16,0,,
4025,17,0,,
4025,18,0,,
4025,19,0,,
4025,20,0,,
4025,21,0,,
4025,22,0,,
4025,23,0,,
4025,24,0,,
4025,25,0,,
4025,26,0,,
4025,27,0,,
4025,28,0,,
4026,,,,
4027,1,1,1,6
4027,2,1,1,6
4027,3,0,,
4027,4,0,,
4027,5,0,,
4027,6,0,,
4027,7,0,,
4027,8,0,,
4027,9,0,,
4027,10,0,,
4027,11,0,,
4027,12,0,,
4027,13,0,,
4027,14,0,,
4027,15,0,,
4027,16,0,,
4027,17,0,,
4027,18,0,,
4027,19,0,,
4027,20,0,,
4027,21,0,,
4027,22,0,,
4027,23,0,,
4027,24,0,,
4027,25,0,,
4027,26,0,,
4027,27,0,,
4027,28,0,,
4028,1,1,1,6
4028,2,1,1,6
4028,3,0,,
4028,4,0,,
4028,5,0,,
4028,6,0,,
4028,7,0,,
4028,8,0,,
4028,9,0,,
4028,10,0,,
4028,11,0,,
4028,12,0,,
4028,13,0,,
4028,14,0,,
4028,15,0,,
4028,16,0,,
4028,17,0,,
4028,18,0,,
4028,19,0,,
4028,20,0,,
4028,21,0,,
4028,22,0,,
4028,23,0,,
4028,24,0,,
4028,25,0,,
4028,26,0,,
4028,27,0,,
4028,28,0,,
4029,1,0,,
4029,2,0,,
4029,3,0,,
4029,4,0,,
4029,5,0,,
4029,6,0,,
4029,7,1,2,1
4029,8,0,,
4029,9,0,,
4029,10,0,,
4029,11,0,,
4029,12,0,,
4029,13,0,,
4029,14,0,,
4029,15,0,,
4029,16,0,,
4029,17,0,,
4029,18,1,1,1
4029,19,0,,
4029,20,0,,
4029,21,0,,
4029,22,0,,
4029,23,0,,
4029,24,0,,
4029,25,0,,
4029,26,0,,
4029,27,0,,
4029,28,0,,
4030,1,2,2,2
4030,2,2,2,1
4030,3,0,,
4030,4,0,,
4030,5,0,,
4030,6,0,,
4030,7,0,,
4030,8,0,,
4030,9,0,,
4030,10,0,,
4030,11,0,,
4030,12,0,,
4030,13,0,,
4030,14,0,,
4030,15,0,,
4030,16,0,,
4030,17,0,,
4030,18,2,2,1
4030,19,0,,
4030,20,0,,
4030,21,0,,
4030,22,0,,
4030,23,0,,
4030,24,0,,
4030,25,0,,
4030,26,0,,
4030,27,0,,
4030,28,0,,
4031,1,2,1,6
4031,2,0,,
4031,3,0,,
4031,4,0,,
4031,5,0,,
4031,6,0,,
4031,7,0,,
4031,8,0,,
4031,9,0,,
4031,10,0,,
4031,11,0,,
4031,12,0,,
4031,13,0,,
4031,14,0,,
4031,15,0,,
4031,16,0,,
4031,17,0,,
4031,18,0,,
4031,19,0,,
4031,20,0,,
4031,21,0,,
4031,22,0,,
4031,23,0,,
4031,24,0,,
4031,25,0,,
4031,26,0,,
4031,27,0,,
4031,28,0,,
4032,1,0,,
4032,2,0,,
4032,3,0,,
4032,4,0,,
4032,5,0,,
4032,6,0,,
4032,7,1,2,1
4032,8,0,,
4032,9,0,,
4032,10,0,,
4032,11,0,,
4032,12,0,,
4032,13,0,,
4032,14,0,,
4032,15,0,,
4032,16,0,,
4032,17,0,,
4032,18,1,1,1
4032,19,0,,
4032,20,0,,
4032,21,1,2,1
4032,22,0,,
4032,23,0,,
4032,24,0,,
4032,25,0,,
4032,26,0,,
4032,27,0,,
4032,28,0,,
4033,1,0,,
4033,2,0,,
4033,3,0,,
4033,4,0,,
4033,5,0,,
4033,6,0,,
4033,7,0,,
4033,8,0,,
4033,9,0,,
4033,10,0,,
4033,11,0,,
4033,12,0,,
4033,13,0,,
4033,14,0,,
4033,15,0,,
4033,16,0,,
4033,17,0,,
4033,18,1,2,1
4033,19,0,,
4033,20,0,,
4033,21,1,2,1
4033,22,0,,
4033,23,0,,
4033,24,0,,
4033,25,0,,
4033,26,0,,
4033,27,0,,
4033,28,0,,
4034,1,0,,
4034,2,0,,
4034,3,0,,
4034,4,0,,
4034,5,0,,
4034,6,0,,
4034,7,0,,
4034,8,0,,
4034,9,0,,
4034,10,0,,
4034,11,0,,
4034,12,0,,
4034,13,0,,
4034,14,0,,
4034,15,0,,
4034,16,0,,
4034,17,0,,
4034,18,1,2,1
4034,19,0,,
4034,20,0,,
4034,21,1,2,1
4034,22,0,,
4034,23,0,,
4034,24,0,,
4034,25,0,,
4034,26,0,,
4034,27,0,,
4034,28,0,,
4035,1,1,1,6
4035,2,1,1,6
4035,3,0,,
4035,4,0,,
4035,5,0,,
4035,6,0,,
4035,7,0,,
4035,8,0,,
